adep,ades,typecode,icao_operator,flight_duration_minutes,departure_hour,day_of_week
GMMN,LFPG,A320,AFR,172.16666666666666,10,1
GMMN,UKBB,B788,RAM,257.4166666666667,7,1
GMMN,LFPO,B738,TVF,158.33333333333334,18,6
GMMN,GMME,E190,RAM,25.833333333333332,5,3
GMMN,LFPG,A319,AFR,170.66666666666666,12,4
GMMN,LFMN,E190,RAM,146.33333333333334,13,3
GMMN,LIRP,A320,MAC,165.33333333333334,13,1
GMMN,LFLY,A320,MAC,151.66666666666666,4,6
GMMN,LFPO,B738,RAM,159.83333333333334,17,3
GMMN,LPAR,E190,TAP,67.58333333333333,15,5
GMMN,LFRN,A320,MAC,155.66666666666666,13,0
GMMN,EGKK,B738,RAM,158.41666666666666,11,2
GMMN,EGLL,B738,RAM,183.08333333333334,12,6
GMMN,LIMA,B738,RAM,159.58333333333334,12,1
GMMN,LFPO,B738,RAM,182.66666666666666,7,0
GMMN,LFBD,B738,RAM,116.75,15,2
GMMN,LSGG,B738,RAM,161.66666666666666,12,4
GMMN,LFXA,B738,RAM,147.83333333333334,14,6
GMMN,LFPG,B738,RAM,157.58333333333334,14,3
GMMN,LFPO,B738,RAM,160.5,13,0
GMMN,LSGG,E190,RAM,151.25,10,6
GMMN,EDDF,B738,RAM,202.83333333333334,12,4
GMMN,LEMD,E190,RAM,78.66666666666667,9,5
GMME,LEMD,E190,RAM,69.41666666666667,6,1
GMMN,LIRF,B738,RAM,150.58333333333334,11,6
GMMN,LFPG,B788,RAM,146.91666666666666,12,5
GMMN,LFPG,B738,RAM,157.41666666666666,12,2
GMMN,LFPG,B738,RAM,164.16666666666666,12,6
GMMN,LFPG,A320,AFR,160.75,18,2
GMMN,LEMD,E190,RAM,89.41666666666667,15,6
GMMN,EGKK,B738,RAM,166.08333333333334,11,3
GMMN,LFPG,A320,AFR,160.33333333333334,15,3
GMMN,EBBR,A306,BCS,180.25,8,6
GMMN,LIPE,A320,MAC,155.83333333333334,18,2
GMMN,LFPG,A320,AFR,176.25,15,1
GMMN,LEMD,CRJX,ANE,87.5,13,6
GMME,LFPO,B738,RAM,148.91666666666666,10,5
GMMN,LTFM,B77W,THY,249.66666666666666,15,5
GMMN,LFPG,B752,BCS,177.08333333333334,17,1
GMMN,EGKK,B738,RAM,177.58333333333334,11,6
GMME,LFPG,A319,AFR,186.91666666666666,5,2
GMMN,EBBR,B738,RAM,207.08333333333334,11,0
GMMN,LFPG,A320,AFR,179.58333333333334,10,1
GMMN,LIMC,B738,RAM,162.25,15,5
GMMN,LFPO,B738,JAF,151.75,5,5
GMMN,LIMC,B738,RAM,162.5,11,6
GMMN,LSGG,B738,RAM,182.25,12,2
GMMN,LIME,A320,MAC,175.16666666666666,6,6
GMMN,LFPB,A320,AFR,155.91666666666666,18,5
GMMN,LFPO,B738,TVF,171.91666666666666,18,6
GMMN,LFPO,B788,RAM,139.41666666666666,13,4
GMMN,LFPO,B738,RAM,156.66666666666666,7,4
GMMN,EGLL,B738,RAM,179.16666666666666,12,5
GMMN,EGKK,B738,RAM,198.25,11,0
GMMN,LFPG,B752,BCS,162.66666666666666,18,3
GMMN,LPPT,A319,TAP,59.75,16,3
GMMN,LPPT,E190,TAP,64.91666666666667,11,6
GMMN,LFML,E190,RAM,154.33333333333334,14,0
GMMN,LFBO,E190,RAM,114.0,14,2
GMMN,LFMN,B738,RAM,133.0,13,6
GMMN,LFBD,E190,RAM,126.16666666666667,7,5
GMMN,LFPO,B738,RAM,169.66666666666666,11,4
GMMN,LFPO,B738,RAM,158.41666666666666,7,4
GMMN,LFPO,B789,RAM,143.58333333333334,11,5
GMMN,LFPO,B738,RAM,151.08333333333334,17,2
GMMN,LSGG,B789,RAM,140.25,12,5
GMMN,LFBD,B738,RAM,115.91666666666667,7,5
GMMN,LEMG,B738,RAM,51.75,9,2
GMMN,EBBR,B38M,RAM,175.0,12,5
GMMN,LTFJ,A320,MAC,252.41666666666666,16,4
GMMN,LEMD,B738,RAM,73.16666666666667,9,2
GMMN,LPPT,A319,TAP,65.0,15,6
GMMN,LIMC,B738,RAM,178.08333333333334,11,2
GMMN,LIPE,B738,RAM,171.08333333333334,11,3
GMMN,LEBL,B38M,RAM,122.41666666666667,14,1
GMMN,LPPT,E190,TAP,60.5,11,6
GMMN,LFPO,B738,RAM,153.41666666666666,7,5
GMMN,LSGG,A320,MAC,174.91666666666666,14,6
GMMN,LIRF,B738,RAM,163.41666666666666,11,4
GMMN,LFRS,E190,RAM,135.0,14,5
GMMN,LTFJ,A21N,PGT,257.3333333333333,0,5
GMMN,LEMD,B738,RAM,99.16666666666667,9,2
GMMN,LFPO,B738,JAF,168.5,6,6
GMMN,LFSB,A320,MAC,175.91666666666666,5,4
GMMN,LEMD,E190,RAM,82.08333333333333,15,6
GMMN,LFPG,A319,AFR,178.0,10,0
GMMN,EBBR,A320,MAC,211.58333333333334,14,1
GMMN,LFBO,B738,RAM,106.41666666666667,14,2
GMMN,LFPG,A320,AFR,186.91666666666666,7,0
GMMN,LIME,A320,MAC,170.08333333333334,6,2
GMMN,EBBR,B738,RAM,163.33333333333334,11,2
GMMN,EDDF,B738,RAM,210.5,12,1
GMMN,LSGG,A320,MAC,174.0,14,6
GMTT,LEMD,E120,SWT,69.25,23,3
GMMN,LPPT,E190,RAM,65.16666666666667,15,6
GMMN,LFLL,B738,RAM,144.75,14,6
GMMN,EHAM,B38M,RAM,189.33333333333334,12,3
GMMN,LFLL,E190,RAM,145.5,14,1
GMMN,LFPG,B752,BCS,173.83333333333334,17,0
GMMN,EBBR,B738,RAM,167.75,11,5
GMMN,LTFM,B77W,THY,248.16666666666666,15,4
GMMN,LEMD,CRJX,ANE,69.16666666666667,13,5
GMME,EGLL,E190,RAM,157.83333333333334,11,5
GMMN,LEBL,B738,RAM,111.75,8,2
GMMN,LEBL,E190,RAM,107.5,8,4
GMMN,LEMD,CRJX,ANE,74.58333333333333,13,3
GMMN,LFBO,B738,RAM,115.91666666666667,7,6
GMMN,LTFJ,A20N,PGT,251.66666666666666,0,5
GMMN,LFPG,B752,BCS,160.75,18,1
GMMN,LEMD,CRJX,ANE,84.08333333333333,13,5
GMMN,LIPE,B738,RAM,181.83333333333334,11,0
GMMN,LFPO,B738,RAM,159.75,17,6
GMME,LFPG,A319,AFR,165.5,5,0
GMMN,LFML,B738,RAM,158.91666666666666,14,2
GMMN,LTFJ,A320,MAC,259.9166666666667,16,6
GMMN,LFBO,A320,MAC,122.5,6,5
GMMN,EBBR,A320,MAC,169.75,14,5
GMMN,LIPE,A320,MAC,150.91666666666666,5,5
GMME,LEMD,E190,RAM,74.0,6,1
GMMN,LFSB,A320,MAC,160.33333333333334,5,0
GMMN,LIRF,B738,RAM,161.16666666666666,11,0
GMMN,LFPG,A321,AFR,165.5,7,2
GMMN,EGLL,B38M,RAM,195.25,12,0
GMMN,LFPG,A319,AFR,156.66666666666666,16,6
GMMN,LFRS,B738,RAM,154.66666666666666,7,0
GMMN,LFPG,A319,AFR,163.33333333333334,18,4
GMMN,LPPT,B738,RAM,64.25,11,0
GMME,LFPB,A319,AFR,166.91666666666666,6,0
GMMN,LPPT,E190,TAP,59.166666666666664,15,3
GMMN,LFSB,A320,MAC,184.5,5,2
GMMN,LPPT,B738,RAM,58.666666666666664,11,1
GMME,LFPG,A319,AFR,161.33333333333334,5,3
GMME,EBCI,B738,JAF,167.5,18,3
GMMN,LTFM,B738,RAM,263.6666666666667,13,5
GMMN,EHAM,B738,RAM,201.75,11,0
GMMN,LFPO,B738,RAM,148.75,17,2
GMMN,LEMD,B738,RAM,78.5,15,0
GMMN,LEMD,B738,RAM,81.08333333333333,15,0
GMMN,LIPE,B738,RAM,154.83333333333334,11,4
GMMN,LFBD,B788,RAM,130.33333333333334,7,0
GMMN,LFPO,B738,RAM,154.0,19,1
GMMN,LEBL,A320,MAC,94.41666666666667,6,4
GMME,EBCI,B738,RYR,168.33333333333334,19,3
GMMN,LFPO,B738,RAM,153.25,7,6
GMMN,LFPO,B738,TVF,149.0,19,4
GMMN,LEMD,B738,RAM,72.58333333333333,14,1
GMMN,UUDD,B738,RAM,328.1666666666667,23,3
GMMN,EHAM,B738,RAM,186.41666666666666,12,4
GMMN,LTFM,B77W,THY,236.83333333333334,15,0
GMMN,LFPO,B738,TVF,168.83333333333334,18,2
GMME,LFPG,A320,AFR,152.5,13,2
GMMN,EDDF,B738,RAM,189.83333333333334,12,5
GMMN,LTFM,B77W,THY,233.5,15,5
GMME,LFPO,B738,RAM,150.75,17,4
GMME,LFPO,B738,RAM,143.25,10,6
GMMN,LFPG,A320,AFR,158.83333333333334,18,3
GMMN,LFML,E190,RAM,148.41666666666666,14,0
GMMN,LTFM,B789,RAM,243.58333333333334,9,0
GMME,EBCI,B738,RYR,168.33333333333334,19,1
GMME,LFPB,A320,AFR,159.83333333333334,13,0
GMMN,EBBR,B763,RAM,171.25,13,6
GMMN,LEMD,AT75,SWT,118.25,17,0
GMME,LEMD,E190,RAM,65.16666666666667,6,5
GMME,LEMD,E190,RAM,65.83333333333333,6,5
GMMN,LIPE,B738,RAM,167.66666666666666,11,2
GMMN,LSGG,B738,RAM,172.25,12,0
GMMN,LFPG,B738,RAM,157.83333333333334,12,0
GMMN,LPAR,E190,TAP,67.58333333333333,15,6
GMMN,LTFJ,A320,MAC,267.25,16,4
GMMN,LFSB,A320,MAC,180.83333333333334,5,0
GMMN,EGKK,B738,RAM,180.41666666666666,11,0
GMME,LFPG,A320,AFR,148.66666666666666,13,2
GMMN,LSGG,B738,RAM,180.83333333333334,12,0
GMME,LFPO,B738,RAM,144.0,10,2
GMMN,LFST,B738,RAM,162.58333333333334,13,5
GMMN,EBBR,B763,RAM,168.91666666666666,5,3
GMMN,LFSB,A320,MAC,177.5,6,2
GMMN,EBBR,B763,RAM,181.5,12,6
GMMN,EGLL,B738,RAM,156.0,12,5
GMME,LFPO,B738,RAM,174.0,10,2
GMMN,LFPG,B752,BCS,158.66666666666666,17,2
GMMN,EBBR,B738,RAM,181.08333333333334,11,6
GMMN,LFBD,B738,RAM,125.58333333333333,7,0
GMMN,LFPB,A320,AFR,160.41666666666666,16,6
GMMN,LEBL,E190,RAM,102.25,14,5
GMMN,LFST,E190,RAM,165.83333333333334,12,3
GMMN,LIME,A320,MAC,164.75,6,6
GMMN,LEMD,E190,RAM,75.83333333333333,9,6
GMMN,LEMI,A320,MAC,77.75,12,0
GMMN,LIPE,B738,RAM,180.58333333333334,11,1
GMMN,LFPO,B738,JAF,154.25,5,2
GMMN,LPPT,E190,TAP,61.75,10,4
GMMN,LIPE,A320,MAC,173.16666666666666,6,0
GMMN,LFPO,B738,TVF,187.33333333333334,19,1
GMMN,LIMF,B738,RAM,145.58333333333334,12,4
GMME,EBCI,B737,JAF,175.25,18,0
GMMN,LSGG,B788,RAM,168.16666666666666,12,0
GMMN,EDDF,B738,RAM,201.91666666666666,12,1
GMMN,EDDF,B738,RAM,203.0,12,0
GMMN,LIRF,B738,RAM,155.08333333333334,11,4
GMMN,EBBR,B763,RAM,176.33333333333334,14,5
GMMN,LFSB,A320,MAC,190.66666666666666,6,0
GMMN,LFPG,A320,AFR,175.41666666666666,15,2
GMMN,LPPT,A319,TAP,65.16666666666667,16,3
GMMN,LFPO,B738,RAM,151.58333333333334,17,5
GMMN,LSGG,B738,RAM,157.83333333333334,12,2
GMMN,LTFM,B77W,THY,235.66666666666666,15,6
GMMN,LTBA,B77W,THY,245.66666666666666,15,3
GMMN,LFPO,B788,RAM,148.75,11,0
GMMN,LFPG,A319,AFR,156.5,10,5
GMMN,LTFJ,A320,MAC,243.25,16,4
GMMN,EGKK,B738,RAM,168.5,11,5
GMMN,LFPG,A320,AFR,181.08333333333334,10,6
GMMN,LTFJ,A320,MAC,269.75,16,3
GMMN,LEBL,A320,MAC,108.0,6,4
GMMN,UUDD,B738,RAM,305.25,22,3
GMMN,LFPB,A320,AFR,175.33333333333334,7,0
GMMN,LTFJ,A320,MAC,238.0,17,5
GMMN,LEMD,E190,RAM,73.5,9,5
GMMN,LFPO,B738,TVF,159.5,17,0
GMMN,LEBL,A320,MAC,114.0,17,6
GMMN,LTFJ,A320,MAC,248.25,15,6
GMME,LFPO,B738,RAM,153.16666666666666,10,1
GMMN,LFPG,A319,AFR,182.75,7,4
GMMN,LPPT,A320,TAP,60.416666666666664,16,0
GMMN,LFPG,B752,BCS,150.66666666666666,17,2
GMMN,LFBO,E190,RAM,124.0,14,4
GMMN,LFPO,B738,TVF,162.08333333333334,18,0
GMMN,LIMA,B738,RAM,143.75,12,4
GMMN,LIMC,B738,RAM,158.0,11,1
GMMN,LFRN,A320,MAC,134.58333333333334,14,0
GMMN,LIRF,B738,RAM,157.83333333333334,11,4
GMMN,LEMD,E190,RAM,84.5,9,6
GMMN,LEMG,B738,RAM,53.0,9,6
GMMN,EBBR,B738,RAM,176.58333333333334,11,3
GMMN,LPAR,E190,RAM,67.08333333333333,15,6
GMMN,LFPG,B738,RAM,190.83333333333334,12,0
GMMN,LFPG,A320,AFR,182.16666666666666,7,1
GMMN,EDDF,B738,RAM,186.58333333333334,12,5
GMMN,LIPZ,B738,RAM,170.75,12,5
GMMN,LTFJ,A320,MAC,246.58333333333334,16,0
GMMN,EGKK,B738,RAM,164.08333333333334,11,6
GMMN,LFPO,B738,RAM,177.58333333333334,15,6
GMTT,GMMN,B738,RAM,34.333333333333336,22,3
GMMN,LFPG,A320,AFR,165.08333333333334,18,3
GMMN,LTFM,B77W,THY,265.5,15,2
GMMN,LIPE,A320,MAC,154.41666666666666,22,3
GMMN,LFST,B738,RAM,167.41666666666666,12,2
GMME,LFPG,A320,AFR,153.41666666666666,13,1
GMME,LFPO,B738,RAM,151.58333333333334,11,4
GMMN,EBBR,E190,JAF,167.66666666666666,9,2
GMTT,LFPO,B738,RAM,133.25,7,2
GMMN,LFPB,B752,BCS,166.08333333333334,18,4
GMMN,EGLL,B738,RAM,170.91666666666666,12,6
GMMN,LIPE,A320,MAC,159.5,6,0
GMMN,LFPB,A319,AFR,170.75,15,4
GMMN,LIPE,B738,RAM,164.66666666666666,11,2
GMMN,LIRF,B738,RAM,161.75,11,5
GMMN,LIPE,B738,RAM,174.41666666666666,11,1
GMMN,LIPE,B738,RAM,174.33333333333334,11,6
GMME,LFPG,A320,AFR,176.0,13,2
GMMN,LTFM,B788,RAM,226.0,9,6
GMMN,EBBR,B738,RAM,172.41666666666666,12,1
GMMN,LPPT,AT76,RAM,99.0,10,3
GMMN,LFPG,B789,RAM,152.0,12,3
GMMN,LFPG,A320,AFR,172.33333333333334,10,3
GMMN,LFPB,A319,AFR,159.08333333333334,7,6
GMMN,LFPG,B738,RAM,163.58333333333334,12,1
GMMN,LEMI,A320,MAC,69.0,12,5
GMME,LFML,E190,RAM,122.66666666666667,5,4
GMME,LFOB,B38M,MAY,157.0,17,0
GMMN,LFPB,B738,RAM,164.08333333333334,12,4
GMMN,LFRS,B738,RAM,139.25,9,0
GMMN,LPPT,A319,TAP,62.166666666666664,15,0
GMMN,LIME,A320,MAC,190.0,6,2
GMMN,LFPG,A320,AFR,167.25,10,5
GMMN,LEBL,B738,RAM,113.75,15,6
GMMN,LEMD,B738,RAM,86.25,9,4
GMMN,LEBL,A320,MAC,114.58333333333333,15,1
GMMN,LFPO,B738,RAM,152.0,7,5
GMMN,LTFJ,A21N,PGT,257.9166666666667,0,4
GMMN,LSGG,B788,RAM,155.16666666666666,12,6
GMMN,LIPE,B738,RAM,172.41666666666666,11,1
GMMN,LEBL,A320,MAC,112.5,6,1
GMMN,EGLL,B738,RAM,175.58333333333334,12,3
GMMN,EBBR,A306,BCS,208.91666666666666,9,6
GMME,LFPG,A319,AFR,168.16666666666666,5,1
GMMN,LFPO,B738,RAM,151.41666666666666,11,2
GMMN,EBBR,B763,RAM,176.58333333333334,11,2
GMMN,LFPB,A320,AFR,164.41666666666666,18,5
GMMN,LEMD,B738,RAM,75.41666666666667,15,1
GMMN,LFPB,B752,BCS,165.25,17,0
GMMN,LPPT,E190,TAP,67.25,16,6
GMMN,LFPO,B738,JAF,146.91666666666666,6,6
GMME,LFPG,A319,AFR,149.41666666666666,6,5
GMMN,LIRF,B738,RAM,172.58333333333334,11,3
GMMN,EDDF,B738,RAM,184.5,12,3
GMMN,LTFM,B788,RAM,248.75,9,2
GMMN,LIPZ,A320,MAC,171.91666666666666,5,6
GMMN,EHAM,B38M,RAM,173.41666666666666,11,4
GMME,LFPO,B738,RAM,159.75,10,6
GMMN,EGLL,B738,RAM,169.83333333333334,12,1
GMMN,LIMC,B738,RAM,158.75,11,6
GMMN,LEBL,E190,RAM,102.5,14,5
GMMN,LTFM,B738,RAM,257.9166666666667,9,0
GMMN,LTFJ,A320,MAC,278.4166666666667,16,6
GMMN,LFPG,A320,AFR,169.25,10,4
GMMN,EGKK,B738,RAM,171.5,11,6
GMME,LFPO,B738,RAM,163.08333333333334,10,1
GMMN,LEBL,B738,RAM,111.66666666666667,14,1
GMMN,LFPO,B738,RAM,143.66666666666666,15,2
GMMN,EGLL,B738,RAM,179.16666666666666,13,4
GMME,EBCI,B738,RYR,198.08333333333334,18,1
GMMN,LIMZ,A320,MAC,155.0,5,1
GMMN,LFPO,B788,RAM,144.0,13,5
GMMN,GMMY,E190,RAM,22.083333333333332,14,6
GMMN,LTBA,A332,THY,266.9166666666667,5,1
GMMN,LEBL,B738,RAM,121.25,8,2
GMME,LFPG,A320,AFR,168.91666666666666,15,1
GMMN,LIPE,B738,RAM,158.41666666666666,11,3
GMMN,LFPG,A320,AFR,165.08333333333334,15,1
GMMN,LTBA,B77W,THY,234.58333333333334,15,0
GMME,EBCI,B738,JAF,165.75,18,3
GMMN,EDDF,B738,RAM,199.33333333333334,12,5
GMMN,LFPG,A320,AFR,154.08333333333334,10,2
GMMN,LFPB,A319,AFR,161.08333333333334,15,5
GMMN,LEMD,B738,RAM,71.66666666666667,9,2
GMMN,EHAM,B38M,RAM,206.75,11,0
GMMN,EGKK,B738,RAM,159.0,11,3
GMMN,LIRF,B738,RAM,159.25,11,1
GMMN,LFPG,B738,RAM,150.5,13,3
GMMN,LIPE,B738,RAM,183.83333333333334,11,0
GMMN,LEMG,B738,RAM,50.083333333333336,9,6
GMMN,LFPG,B789,RAM,145.33333333333334,12,4
GMMN,LEMD,CRJX,ANE,88.66666666666667,13,1
GMMN,LPPT,E190,RAM,61.166666666666664,10,1
GMMN,LEBL,E190,RAM,98.58333333333333,14,5
GMMN,LFPG,A320,AFR,159.25,7,3
GMMN,LFLL,B738,RAM,137.91666666666666,14,5
GMMN,LFPO,B738,RAM,153.83333333333334,17,0
GMMN,LEBL,E190,RAM,109.5,14,3
GMTT,GMMN,AT76,RAM,72.83333333333333,4,4
GMMN,LFPO,B738,RAM,182.66666666666666,7,2
GMMN,LIPE,A320,MAC,170.66666666666666,5,5
GMMN,LFMN,B738,RAM,149.08333333333334,13,6
GMMN,LTFM,B77W,THY,242.25,13,4
GMMN,LSGG,B788,RAM,143.75,12,3
GMMN,LTBA,B77W,THY,280.0833333333333,15,1
GMMN,LFPO,B738,RAM,180.16666666666666,13,2
GMMN,LFPO,B738,RAM,162.0,17,5
GMMN,LFPO,B738,RAM,153.41666666666666,15,4
GMMN,EBBR,B38M,RAM,180.41666666666666,11,4
GMMN,LFPO,B789,RAM,154.33333333333334,13,1
GMMN,LFPG,A320,AFR,163.33333333333334,15,4
GMMN,LFLL,B738,RAM,129.58333333333334,7,5
GMMN,EBBR,B738,RAM,171.16666666666666,11,6
GMMN,LIRF,B738,RAM,157.0,11,0
GMMN,LPPT,E190,TAP,61.916666666666664,10,4
GMMN,LFPO,B738,RAM,182.33333333333334,17,1
GMMN,LPPT,E190,RAM,67.41666666666667,15,2
GMMN,LIPE,B738,RAM,177.83333333333334,11,5
GMMN,LEMD,E190,RAM,82.75,15,6
GMME,GMMN,E190,RAM,28.5,8,2
GMMN,LIPE,B738,RAM,162.66666666666666,11,5
GMMN,LFPG,B752,BCS,194.75,18,1
GMMN,LFPO,B788,RAM,142.0,13,5
GMMN,LFML,E190,RAM,126.33333333333333,14,0
GMME,LFPO,B738,RAM,155.41666666666666,11,0
GMMN,LFPO,B738,RAM,162.08333333333334,7,1
GMME,LFPG,A320,AFR,186.41666666666666,13,0
GMMN,LIPE,A320,MAC,159.25,22,3
GMMN,EDDF,B738,RAM,183.91666666666666,12,4
GMMN,EGLF,LJ75,BZE,183.16666666666666,18,2
GMMN,LFPG,A319,AFR,198.58333333333334,10,2
GMMN,LEMD,B738,RAM,75.16666666666667,15,0
GMME,LFPG,A320,AFR,159.25,17,5
GMMN,EBBR,B738,RAM,190.16666666666666,7,4
GMMN,LPPT,E190,TAP,59.75,16,5
GMMN,LIMC,B738,RAM,177.75,11,0
GMMN,LFPG,A320,AFR,170.16666666666666,16,5
GMMN,LFPO,B788,RAM,167.58333333333334,13,0
GMMN,LTFJ,A21N,PGT,277.5,0,4
GMMN,LSGG,A320,MAC,152.25,7,3
GMMN,LFPG,B738,RAM,178.75,12,1
GMMN,LSGG,B738,RAM,151.41666666666666,12,0
GMMN,LFML,B738,RAM,138.25,14,1
GMMN,LIMC,B738,RAM,145.91666666666666,12,4
GMMN,LIRF,B738,RAM,166.16666666666666,11,6
GMTT,LFPO,B738,RAM,150.91666666666666,7,6
GMME,LFML,E190,RAM,136.0,5,0
GMMN,LIPE,A320,MAC,186.25,14,2
GMMN,LFPO,B738,RAM,154.41666666666666,7,2
GMMN,EBBR,A320,MAC,171.58333333333334,14,1
GMMN,LFPO,B738,RAM,154.25,11,0
GMMN,EGLL,B38M,RAM,168.25,12,0
GMMN,LFPO,B738,TVF,187.66666666666666,17,0
GMMN,LTFM,B788,RAM,255.66666666666666,9,2
GMMN,LFBD,B738,RAM,117.25,7,5
GMMN,EGLL,B738,RAM,169.91666666666666,12,3
GMMN,LTFJ,A20N,PGT,253.33333333333334,0,1
GMMN,EHAM,E190,RAM,208.16666666666666,12,6
GMMN,LFLY,A320,MAC,144.75,5,3
GMME,LFPO,B738,JAF,173.58333333333334,14,4
GMMN,LIME,A320,MAC,170.66666666666666,17,4
GMMN,EHAM,B38M,RAM,200.33333333333334,11,6
GMMN,LPPT,E190,TAP,64.08333333333333,15,5
GMMN,GMME,B738,RAM,25.916666666666668,8,0
GMMN,LEBL,A320,MAC,106.0,6,4
GMMN,LIPZ,E190,RAM,165.66666666666666,12,4
GMMN,EBBR,A320,MAC,173.16666666666666,14,1
GMMN,LEBL,B738,RAM,99.5,8,4
GMMN,LFPG,B752,BCS,155.58333333333334,18,3
GMMN,LEBL,B738,RAM,117.25,14,0
GMMN,LFPO,B738,RAM,160.25,7,0
GMME,LFOB,B38M,MAY,176.08333333333334,18,0
GMMN,LFMN,B738,RAM,156.41666666666666,13,0
GMMN,LEMD,B738,RAM,79.58333333333333,14,0
GMTT,GMMN,B738,RAM,40.166666666666664,5,5
GMMN,EBBR,A320,MAC,172.75,13,5
GMMN,LIPZ,A320,MAC,182.91666666666666,6,6
GMMN,LFBD,B738,RAM,153.25,7,0
GMMN,LFPO,B738,RAM,173.75,7,1
GMMN,LFML,E190,RAM,132.16666666666666,15,4
GMMN,LFPO,B789,RAM,167.58333333333334,13,1
GMMN,LFLL,B738,RAM,146.33333333333334,13,4
GMMN,EHAM,B738,RAM,207.75,11,1
GMMN,LFPG,A320,AFR,166.5,18,6
GMME,EGLL,E190,RAM,170.08333333333334,11,1
GMMN,LSGG,B738,RAM,165.0,12,5
GMMN,LFPB,A320,AFR,156.83333333333334,10,6
GMMN,LFLL,B738,RAM,149.16666666666666,14,0
GMMN,LEBL,A320,MAC,112.41666666666667,14,1
GMMN,EBBR,B738,RAM,192.25,11,0
GMMN,LFPO,B738,RAM,170.91666666666666,7,0
GMMN,LFPB,B788,RAM,147.41666666666666,13,5
GMMN,LFPG,A319,AFR,190.66666666666666,10,0
GMMN,LFBO,B738,RAM,115.83333333333333,7,5
GMMN,LIMC,A332,THY,209.83333333333334,3,1
GMMN,LEMD,AT75,SWT,115.33333333333333,16,3
GMMN,LEMD,B738,RAM,70.16666666666667,14,3
GMMN,LFPG,B738,RAM,152.0,12,2
GMMN,LFPO,B738,RAM,175.5,3,0
GMMN,GMTN,AT76,RAM,62.333333333333336,14,4
GMME,LFPO,B738,RAM,146.91666666666666,11,0
GMMN,LFBD,E190,RAM,110.91666666666667,15,4
GMMN,LEBL,B738,RAM,101.91666666666667,14,0
GMMN,LIMC,B738,RAM,151.41666666666666,11,4
GMMN,LPPT,E190,RAM,59.166666666666664,15,2
GMMN,LEMD,AT75,SWT,123.08333333333333,17,1
GMMN,LTFJ,A320,MAC,273.4166666666667,15,0
GMMN,LEBL,B738,RAM,109.5,9,5
GMME,LFPO,B738,RAM,153.58333333333334,10,1
GMMN,LTFM,B77W,THY,239.58333333333334,15,1
GMMN,UUDD,B738,RAM,375.25,23,6
GMMN,LFML,B738,RAM,135.16666666666666,14,4
GMMN,LIMA,B738,RAM,172.75,13,0
GMMN,LIPE,B738,RAM,189.91666666666666,11,2
GMMN,LFPG,A320,AFR,160.5,15,3
GMMN,LFBD,B738,RAM,123.58333333333333,15,4
GMMN,LTFM,B788,RAM,222.66666666666666,9,5
GMMN,LFPG,A320,AFR,210.58333333333334,15,0
GMME,LFPO,B738,TVF,141.25,16,5
GMMN,EHAM,B738,RAM,186.08333333333334,11,5
GMMN,LFPO,B738,TVF,161.33333333333334,19,5
GMMN,LFBO,B738,RAM,122.16666666666667,7,5
GMMN,LFPO,B738,RAM,155.5,17,4
GMMN,LFJL,B738,JAF,164.33333333333334,14,5
GMMN,LIPZ,B738,RAM,177.25,12,5
GMME,LEZL,H25B,HYP,45.75,10,1
GMMN,LFML,E190,RAM,139.66666666666666,14,3
GMMN,LFPO,B738,RAM,175.58333333333334,7,3
GMME,LFPG,A319,AFR,150.16666666666666,5,5
GMMN,EBBR,B763,RAM,173.83333333333334,14,5
GMMN,LFPO,B738,RAM,155.83333333333334,17,1
GMMN,EBBR,E190,RAM,210.91666666666666,12,1
GMMN,LIPE,B738,RAM,149.25,11,5
GMMN,LFPO,B738,RAM,156.58333333333334,7,3
GMMN,LEMD,AT72,AEA,120.5,17,4
GMMN,LPPT,AT76,RAM,99.5,11,5
GMMN,LIME,A320,MAC,153.0,14,0
GMMN,EBBR,A306,BCS,185.0,9,6
GMMN,LEBL,B738,RAM,101.91666666666667,9,6
GMMN,LEBL,B738,RAM,112.08333333333333,14,0
GMMN,LFPO,B738,RAM,150.66666666666666,17,3
GMMN,LFPO,B788,RAM,141.5,13,6
GMMN,LEBL,B738,RAM,101.0,15,6
GMMN,LFBD,B738,JAF,115.41666666666667,16,3
GMMN,LEBL,B738,RAM,109.66666666666667,8,4
GMMN,LFPG,A320,AFR,154.41666666666666,10,3
GMME,LFPB,A319,AFR,154.08333333333334,16,5
GMMN,LFST,B738,RAM,168.58333333333334,13,5
GMMN,EGKK,B738,RAM,182.08333333333334,11,5
GMMN,LIRF,B738,RAM,177.08333333333334,11,0
GMMN,GMME,E190,RAM,18.333333333333332,5,3
GMMN,LIPZ,A320,MAC,161.08333333333334,14,3
GMMN,LFBO,B738,RAM,130.08333333333334,7,6
GMMN,LFLL,A320,MAC,147.0,7,1
GMMN,LEMD,B738,RAM,77.33333333333333,9,4
GMMN,LTFM,B77W,THY,243.66666666666666,15,6
GMMN,LEMD,B738,RAM,75.0,15,3
GMMN,LSGG,B738,RAM,177.75,12,6
GMMN,LIMC,B738,RAM,178.75,11,0
GMMN,LFPG,A321,AFR,163.25,15,1
GMMN,LFPO,B738,RAM,174.0,8,6
GMMN,LTFM,B789,RAM,232.91666666666666,9,5
GMMN,LFPG,B752,BCS,159.91666666666666,18,1
