adep,ades,typecode,icao_operator,first_seen,last_seen,flight_duration_minutes
GMMN,LFPO,B738,RAM,2022-02-11 17:44:50,2022-02-11 20:26:55,162.08333333333334
GMME,LFPO,B738,RAM,2022-02-26 10:36:45,2022-02-26 13:05:45,149.0
GMME,LFML,E190,RAM,2022-02-07 05:16:45,2022-02-07 07:42:45,146.0
GMMN,LFJL,B738,JAF,2022-02-26 16:10:20,2022-02-26 19:06:10,175.83333333333334
GMMN,LFPO,B38M,RAM,2022-02-09 13:21:50,2022-02-09 15:48:20,146.5
GMMN,LEBL,B738,RAM,2022-02-08 14:49:55,2022-02-08 16:45:00,115.08333333333333
GMMN,LFML,B738,RAM,2022-02-09 14:43:15,2022-02-09 16:53:55,130.66666666666666
GMMN,LFPO,B738,JAF,2022-02-25 06:40:25,2022-02-25 09:18:45,158.33333333333334
GMMN,EGKK,B738,RAM,2022-02-26 11:33:15,2022-02-26 14:15:15,162.0
GMMN,LPPT,E190,TAP,2022-02-11 10:26:25,2022-02-11 11:36:25,70.0
GMMN,LFPG,A321,AFR,2022-02-19 07:07:45,2022-02-19 09:41:30,153.75
GMMN,LIPZ,B738,RAM,2022-02-22 12:00:40,2022-02-22 15:05:15,184.58333333333334
GMMN,LFPG,A320,AFR,2022-02-18 10:54:35,2022-02-18 13:26:30,151.91666666666666
GMMN,LFPO,B738,RAM,2022-02-23 07:21:20,2022-02-23 10:14:20,173.0
GMMN,GMME,E190,RAM,2022-02-10 05:36:10,2022-02-10 05:59:55,23.75
GMMN,LEMD,B738,RAM,2022-02-19 15:09:55,2022-02-19 16:21:45,71.83333333333333
GMME,LFPB,A320,AFR,2022-02-26 13:22:30,2022-02-26 15:53:10,150.66666666666666
GMMN,LIPE,A320,MAC,2022-02-07 06:48:05,2022-02-07 09:51:45,183.66666666666666
GMMN,LFPO,B738,RAM,2022-02-14 13:11:50,2022-02-14 15:51:20,159.5
GMMN,LIPE,B738,RAM,2022-02-24 11:46:00,2022-02-24 14:23:15,157.25
GMME,LFPB,A320,AFR,2022-02-12 13:34:00,2022-02-12 16:11:05,157.08333333333334
GMMN,LFRS,B738,TVF,2022-02-09 12:46:45,2022-02-09 14:59:55,133.16666666666666
GMMN,LSGG,B738,RAM,2022-02-17 12:21:35,2022-02-17 15:05:25,163.83333333333334
GMMN,EBBR,B38M,RAM,2022-02-20 11:51:20,2022-02-20 15:01:10,189.83333333333334
GMMN,LTFJ,A320,MAC,2022-02-19 15:56:50,2022-02-19 20:16:05,259.25
GMMN,EDDF,B738,RAM,2022-02-22 12:18:20,2022-02-22 15:33:05,194.75
GMMN,LFPG,B752,BCS,2022-02-24 17:56:10,2022-02-24 20:31:45,155.58333333333334
GMMN,EBBR,B38M,RAM,2022-02-26 12:17:00,2022-02-26 15:05:05,168.08333333333334
GMMN,LEBL,B738,RAM,2022-02-17 14:43:55,2022-02-17 16:32:45,108.83333333333333
GMMN,LTFM,B788,RAM,2022-02-21 09:05:50,2022-02-21 13:15:10,249.33333333333334
GMMN,LFPB,A319,AFR,2022-02-11 15:58:45,2022-02-11 18:52:15,173.5
GMMN,LFPG,B789,RAM,2022-02-20 14:03:25,2022-02-20 16:48:05,164.66666666666666
GMMN,LTFM,B789,RAM,2022-02-24 09:16:30,2022-02-24 13:16:55,240.41666666666666
GMMN,LSGG,B738,RAM,2022-02-27 12:02:30,2022-02-27 14:41:40,159.16666666666666
GMMN,LFPO,B738,TVF,2022-02-23 18:35:05,2022-02-23 21:03:40,148.58333333333334
GMMN,LIMC,A332,THY,2022-02-08 00:42:45,2022-02-08 03:58:55,196.16666666666666
GMMN,LIMZ,A320,MAC,2022-02-18 04:57:55,2022-02-18 07:25:10,147.25
GMMN,EHAM,B38M,RAM,2022-02-25 11:46:00,2022-02-25 14:52:45,186.75
GMMN,LIMZ,A320,MAC,2022-02-08 05:54:45,2022-02-08 08:45:00,170.25
GMME,EBCI,B738,RYR,2022-02-19 18:35:20,2022-02-19 21:30:25,175.08333333333334
GMMN,LFMY,B738,RAM,2022-02-27 14:32:35,2022-02-27 16:46:20,133.75
GMMN,LFPG,A321,AFR,2022-02-17 07:30:55,2022-02-17 10:23:50,172.91666666666666
GMMN,LFML,E190,RAM,2022-02-28 14:49:50,2022-02-28 17:22:55,153.08333333333334
GMMN,LFSB,A320,MAC,2022-02-18 06:08:50,2022-02-18 08:59:55,171.08333333333334
GMMN,LFPB,A320,AFR,2022-02-28 15:40:15,2022-02-28 18:33:00,172.75
GMMN,LFPO,B738,RAM,2022-02-07 07:17:15,2022-02-07 10:25:35,188.33333333333334
GMMN,LFPO,B738,RAM,2022-02-26 07:32:35,2022-02-26 10:03:55,151.33333333333334
GMMN,LFPO,B738,RAM,2022-02-24 17:40:35,2022-02-24 20:13:10,152.58333333333334
GMMN,EHAM,B38M,RAM,2022-02-24 12:02:30,2022-02-24 15:04:20,181.83333333333334
GMMN,EBBR,B738,RAM,2022-02-07 12:01:55,2022-02-07 15:07:00,185.08333333333334
GMMN,LTFM,B789,RAM,2022-02-07 10:18:20,2022-02-07 14:30:35,252.25
GMMN,LEMD,CRJX,ANE,2022-02-20 13:08:30,2022-02-20 14:30:15,81.75
GMMN,LFPG,B788,RAM,2022-02-25 12:36:25,2022-02-25 15:06:55,150.5
GMMN,GMME,B738,RAM,2022-02-15 19:08:55,2022-02-15 19:26:20,17.416666666666668
GMMN,LFAV,B738,JAF,2022-02-21 06:27:05,2022-02-21 09:40:50,193.75
GMMN,LFBO,E190,RAM,2022-02-14 07:43:20,2022-02-14 09:35:40,112.33333333333333
GMMN,LFPG,B738,RAM,2022-02-16 12:44:20,2022-02-16 15:44:00,179.66666666666666
GMME,LFPG,A319,AFR,2022-02-24 06:13:35,2022-02-24 08:43:05,149.5
GMMN,LIMC,B789,RAM,2022-02-12 11:00:15,2022-02-12 13:43:10,162.91666666666666
GMMN,LFPB,A319,AFR,2022-02-28 10:26:10,2022-02-28 13:14:25,168.25
GMMN,LTFJ,A320,MAC,2022-02-12 15:53:20,2022-02-12 20:24:20,271.0
GMMN,LFLY,B738,RAM,2022-02-16 15:03:55,2022-02-16 17:44:10,160.25
GMMN,LFPO,B788,RAM,2022-02-26 11:36:20,2022-02-26 13:58:40,142.33333333333334
GMME,LFPO,B738,RAM,2022-02-18 11:25:50,2022-02-18 13:47:30,141.66666666666666
GMMN,LFML,B738,RAM,2022-02-08 14:24:30,2022-02-08 16:41:20,136.83333333333334
GMMN,LIPZ,B738,RAM,2022-02-08 12:05:15,2022-02-08 15:09:30,184.25
GMMN,LFPG,B752,BCS,2022-02-18 18:04:40,2022-02-18 20:29:15,144.58333333333334
GMMN,LEMD,B738,RAM,2022-02-05 14:51:55,2022-02-05 16:18:45,86.83333333333333
GMME,LFPB,A320,AFR,2022-02-28 15:50:15,2022-02-28 18:34:35,164.33333333333334
GMMN,LTFM,B789,RAM,2022-02-13 09:10:35,2022-02-13 13:16:30,245.91666666666666
GMMN,LEMD,AT72,SWT,2022-02-04 11:03:00,2022-02-04 12:48:40,105.66666666666667
GMMN,LEBL,B738,RAM,2022-02-19 08:49:20,2022-02-19 10:28:55,99.58333333333333
GMMN,LFPO,B738,TVF,2022-02-25 18:24:00,2022-02-25 21:04:50,160.83333333333334
GMMN,LIMC,B738,RAM,2022-02-14 11:29:30,2022-02-14 13:56:20,146.83333333333334
GMMN,LFPO,B738,TVF,2022-02-26 19:02:30,2022-02-26 21:28:10,145.66666666666666
GMMN,EGLL,B738,RAM,2022-02-09 12:27:25,2022-02-09 15:13:55,166.5
GMMN,LFPG,B752,BCS,2022-02-17 17:57:05,2022-02-17 20:44:40,167.58333333333334
GMMN,LFPO,B788,RAM,2022-02-12 13:23:05,2022-02-12 15:50:30,147.41666666666666
GMMN,EGLL,B738,RAM,2022-02-19 12:56:15,2022-02-19 15:48:50,172.58333333333334
GMMN,LSGG,B738,RAM,2022-02-19 12:04:15,2022-02-19 14:29:20,145.08333333333334
GMMN,LTFM,B788,RAM,2022-02-08 09:25:45,2022-02-08 13:49:10,263.4166666666667
GMME,LFML,E190,RAM,2022-02-18 05:08:55,2022-02-18 07:06:50,117.91666666666667
GMMN,LFPG,A320,AFR,2022-02-23 15:52:40,2022-02-23 18:30:45,158.08333333333334
GMME,LFPG,A319,AFR,2022-02-15 13:07:05,2022-02-15 16:06:40,179.58333333333334
GMMN,LEMD,B738,RAM,2022-02-12 15:17:00,2022-02-12 16:40:25,83.41666666666667
GMMN,EBBR,B738,RAM,2022-02-24 11:53:50,2022-02-24 14:35:45,161.91666666666666
GMMN,LFBD,B738,RAM,2022-02-21 07:48:35,2022-02-21 09:59:55,131.33333333333334
GMMN,LTBA,B789,RAM,2022-02-27 09:17:05,2022-02-27 13:08:25,231.33333333333334
GMMN,LFRS,B738,RAM,2022-02-11 15:00:40,2022-02-11 17:15:40,135.0
GMMN,LFST,B738,RAM,2022-02-07 13:02:20,2022-02-07 16:08:55,186.58333333333334
GMMN,EDDF,B738,RAM,2022-02-07 12:11:55,2022-02-07 15:50:50,218.91666666666666
GMMN,LFBO,A320,MAC,2022-02-21 06:09:55,2022-02-21 08:12:35,122.66666666666667
GMMN,LEBL,B738,RAM,2022-02-20 09:00:50,2022-02-20 10:50:00,109.16666666666667
GMMN,LIRF,B738,RAM,2022-02-22 11:39:55,2022-02-22 14:31:25,171.5
GMMN,LFBO,B738,RAM,2022-02-13 08:05:00,2022-02-13 10:10:30,125.5
GMMN,LFBD,B738,RAM,2022-02-07 07:16:15,2022-02-07 09:28:05,131.83333333333334
GMMN,LIME,A320,MAC,2022-02-18 17:21:55,2022-02-18 19:53:25,151.5
GMMN,LFPG,B738,RAM,2022-02-08 12:50:40,2022-02-08 15:31:25,160.75
GMMN,LIME,A320,MAC,2022-02-07 14:43:10,2022-02-07 17:45:25,182.25
GMMN,LFPO,B738,RAM,2022-02-21 17:44:00,2022-02-21 20:46:30,182.5
GMMN,LOWW,B763,RAM,2022-02-09 10:35:55,2022-02-09 13:50:45,194.83333333333334
GMME,LFPB,F900,AOV,2022-02-08 11:12:35,2022-02-08 13:51:20,158.75
GMMN,LFBD,B738,RAM,2022-02-27 07:27:50,2022-02-27 09:27:15,119.41666666666667
GMMN,LIPE,B738,RAM,2022-02-11 11:44:05,2022-02-11 14:30:30,166.41666666666666
GMMN,LIMC,B738,RAM,2022-02-17 11:33:50,2022-02-17 14:19:25,165.58333333333334
GMMN,LPPT,B738,RAM,2022-02-28 11:11:05,2022-02-28 12:15:25,64.33333333333333
GMMN,LEMD,AT75,SWT,2022-02-04 17:12:35,2022-02-04 19:05:00,112.41666666666667
GMMN,LFPO,B788,RAM,2022-02-11 13:23:35,2022-02-11 15:50:10,146.58333333333334
GMMN,EHAM,E190,RAM,2022-02-25 15:31:05,2022-02-25 18:35:40,184.58333333333334
GMMN,LFLL,B738,RAM,2022-02-07 14:21:00,2022-02-07 16:53:50,152.83333333333334
GMMN,LFPG,A320,AFR,2022-02-18 16:31:40,2022-02-18 18:57:40,146.0
GMMN,LFJL,B738,JAF,2022-02-22 14:32:30,2022-02-22 17:29:40,177.16666666666666
GMMN,LPPT,A319,TAP,2022-02-28 15:53:30,2022-02-28 16:56:10,62.666666666666664
GMMN,LFBO,A320,MAC,2022-02-07 06:21:55,2022-02-07 08:27:25,125.5
GMME,LFML,E190,RAM,2022-02-28 05:06:25,2022-02-28 07:18:35,132.16666666666666
GMMN,LFST,B738,RAM,2022-02-21 13:07:55,2022-02-21 16:32:15,204.33333333333334
GMME,LFPO,B738,RAM,2022-02-20 10:27:10,2022-02-20 13:08:45,161.58333333333334
GMMN,LIMA,B738,RAM,2022-02-08 12:35:05,2022-02-08 15:14:30,159.41666666666666
GMMN,LFPG,B738,RAM,2022-02-20 12:48:55,2022-02-20 15:44:20,175.41666666666666
GMME,LFPG,A320,AFR,2022-02-25 13:28:50,2022-02-25 16:08:05,159.25
GMMN,EGLL,B38M,RAM,2022-02-28 12:51:45,2022-02-28 15:53:55,182.16666666666666
GMME,GMMN,B738,RAM,2022-02-01 03:54:40,2022-02-01 04:18:10,23.5
GMMN,LFST,B738,RAM,2022-02-14 12:44:30,2022-02-14 15:29:10,164.66666666666666
GMMN,LIMC,B738,RAM,2022-02-24 11:42:15,2022-02-24 14:08:35,146.33333333333334
GMMN,LTFM,B788,RAM,2022-02-09 09:17:15,2022-02-09 13:37:35,260.3333333333333
GMMN,LFPO,B788,RAM,2022-02-25 13:21:00,2022-02-25 15:59:55,158.91666666666666
GMMN,LFQQ,B738,JAF,2022-02-24 05:49:00,2022-02-24 08:30:30,161.5
GMTT,EHAM,A320,MAC,2022-02-08 14:20:25,2022-02-08 17:05:15,164.83333333333334
GMMN,LTFJ,A21N,PGT,2022-02-12 00:33:30,2022-02-12 05:09:25,275.9166666666667
GMMN,LEMD,AT75,SWT,2022-02-02 17:12:20,2022-02-02 19:04:45,112.41666666666667
GMTT,LEBL,A320,MAC,2022-02-26 06:05:05,2022-02-26 07:21:35,76.5
GMMN,LFBD,B738,RAM,2022-02-25 15:14:50,2022-02-25 17:07:25,112.58333333333333
GMMN,LFPG,A320,AFR,2022-02-18 07:17:30,2022-02-18 09:51:05,153.58333333333334
GMMN,LFPG,B77W,AFR,2022-02-18 04:53:25,2022-02-18 07:15:30,142.08333333333334
GMMN,LFPG,A320,AFR,2022-02-08 10:24:10,2022-02-08 13:11:00,166.83333333333334
GMMN,LFPG,A321,AFR,2022-02-17 18:25:05,2022-02-17 21:05:50,160.75
GMMN,EDDF,B738,RAM,2022-02-20 12:17:35,2022-02-20 15:40:20,202.75
GMMN,EDDF,B738,RAM,2022-02-13 12:06:25,2022-02-13 15:30:45,204.33333333333334
GMMN,LFPO,B788,RAM,2022-02-17 13:26:15,2022-02-17 15:57:45,151.5
GMMN,LFML,B738,RAM,2022-02-15 14:34:40,2022-02-15 16:56:30,141.83333333333334
GMMN,LFPO,B788,RAM,2022-02-13 13:31:45,2022-02-13 16:04:00,152.25
GMMN,LIME,A320,MAC,2022-02-25 17:35:40,2022-02-25 20:25:45,170.08333333333334
GMMN,LSGG,B738,RAM,2022-02-23 12:15:15,2022-02-23 14:50:55,155.66666666666666
GMMN,GMTT,B738,RAM,2022-02-18 23:36:50,2022-02-19 00:18:35,41.75
GMMN,LFPG,A321,AFR,2022-02-14 16:03:25,2022-02-14 18:47:55,164.5
GMMN,LSGG,A320,MAC,2022-02-17 07:12:10,2022-02-17 10:04:20,172.16666666666666
GMMN,LFPG,B752,BCS,2022-02-25 17:56:55,2022-02-25 20:46:15,169.33333333333334
GMMN,LFML,B738,RAM,2022-02-26 14:40:50,2022-02-26 16:45:20,124.5
GMME,LFOB,B38M,RYR,2022-02-28 18:03:05,2022-02-28 20:44:00,160.91666666666666
GMMN,LFPG,A320,AFR,2022-02-04 15:39:30,2022-02-04 18:19:10,159.66666666666666
GMME,LFPO,B738,RAM,2022-02-17 10:18:35,2022-02-17 12:51:10,152.58333333333334
GMMN,LFST,B738,RAM,2022-02-17 12:51:40,2022-02-17 15:46:25,174.75
GMMN,LEMD,CRJX,ANE,2022-02-07 13:27:45,2022-02-07 14:45:25,77.66666666666667
GMMN,LFPO,B738,RAM,2022-02-20 07:29:50,2022-02-20 10:25:50,176.0
GMMN,LEMD,CRJX,ANE,2022-02-22 13:24:30,2022-02-22 14:38:50,74.33333333333333
GMME,EBCI,B738,RYR,2022-02-12 18:22:00,2022-02-12 21:19:05,177.08333333333334
GMME,LFPO,B738,RAM,2022-02-25 18:20:00,2022-02-25 20:59:55,159.91666666666666
GMMN,EBBR,B737,JAF,2022-02-09 09:26:40,2022-02-09 12:16:05,169.41666666666666
GMMN,LIPE,B738,RAM,2022-02-27 11:42:15,2022-02-27 14:21:55,159.66666666666666
GMMN,LFPB,A320,AFR,2022-02-12 15:29:30,2022-02-12 18:18:00,168.5
GMMN,LEBL,E190,RAM,2022-02-11 15:17:50,2022-02-11 17:08:55,111.08333333333333
GMME,LEMD,E190,RAM,2022-02-22 06:13:10,2022-02-22 07:25:30,72.33333333333333
GMMN,LTFM,B77W,THY,2022-02-19 15:26:50,2022-02-19 19:06:35,219.75
GMMN,LTFJ,A320,MAC,2022-02-24 16:13:05,2022-02-24 20:31:35,258.5
GMMN,LPPT,E195,TAP,2022-02-16 10:15:45,2022-02-16 11:22:55,67.16666666666667
GMMN,LFPG,A319,AFR,2022-02-22 11:07:55,2022-02-22 13:57:00,169.08333333333334
GMMN,EHAM,B738,RAM,2022-02-22 11:46:20,2022-02-22 15:01:15,194.91666666666666
GMME,LFPG,A320,AFR,2022-02-07 13:12:20,2022-02-07 15:59:55,167.58333333333334
GMMN,LFPO,B738,RAM,2022-02-18 11:33:40,2022-02-18 14:02:30,148.83333333333334
GMME,LFPO,B738,TVF,2022-02-17 16:12:35,2022-02-17 18:45:15,152.66666666666666
GMMN,LIMZ,A320,MAC,2022-02-11 04:58:30,2022-02-11 07:30:00,151.5
GMMN,LFPO,B738,JAF,2022-02-18 07:02:25,2022-02-18 09:32:45,150.33333333333334
GMMN,LIMC,B738,RAM,2022-02-07 11:42:10,2022-02-07 14:33:50,171.66666666666666
GMMN,LFPB,B738,RAM,2022-02-26 12:53:25,2022-02-26 15:23:50,150.41666666666666
GMMN,LEMG,B738,RAM,2022-02-27 09:44:05,2022-02-27 10:36:20,52.25
GMMN,LFPO,B738,RAM,2022-02-14 07:10:40,2022-02-14 09:46:20,155.66666666666666
GMMN,LTFJ,A320,MAC,2022-02-28 16:03:20,2022-02-28 20:22:45,259.4166666666667
GMMN,LTBA,B77W,THY,2022-02-23 15:31:45,2022-02-23 19:41:35,249.83333333333334
GMMN,EGLL,B738,RAM,2022-02-27 12:41:20,2022-02-27 15:35:30,174.16666666666666
GMMN,LFPG,A321,AFR,2022-02-07 15:47:00,2022-02-07 18:46:45,179.75
GMMN,LFLL,B738,RAM,2022-02-27 07:35:55,2022-02-27 09:56:55,141.0
GMMN,LFPO,B738,RAM,2022-02-12 17:42:00,2022-02-12 20:27:50,165.83333333333334
GMMN,LFPG,A320,AFR,2022-02-20 07:14:15,2022-02-20 10:23:05,188.83333333333334
GMMN,LFPG,B788,RAM,2022-02-24 12:26:20,2022-02-24 14:53:30,147.16666666666666
GMMN,LPPT,B738,RAM,2022-02-15 11:02:45,2022-02-15 12:06:55,64.16666666666667
GMMN,LIPZ,A320,MAC,2022-02-17 14:39:30,2022-02-17 17:37:30,178.0
GMME,LFPG,A320,AFR,2022-02-24 16:13:00,2022-02-24 18:58:10,165.16666666666666
GMMN,LFPO,B738,RAM,2022-02-23 11:28:20,2022-02-23 13:55:00,146.66666666666666
GMME,LFPB,A320,AFR,2022-02-11 13:28:25,2022-02-11 16:03:25,155.0
GMMN,EGLL,B38M,RAM,2022-02-16 12:42:45,2022-02-16 15:49:40,186.91666666666666
GMMN,LEMD,AT72,AEA,2022-02-16 17:05:05,2022-02-16 19:09:35,124.5
GMMN,LFSB,A320,MAC,2022-02-16 05:44:35,2022-02-16 08:59:55,195.33333333333334
GMMN,LFML,B738,RAM,2022-02-10 14:30:55,2022-02-10 16:39:15,128.33333333333334
GMMN,LEMD,B738,RAM,2022-02-25 09:18:45,2022-02-25 10:30:15,71.5
GMME,LEMD,C56X,GES,2022-02-14 16:54:25,2022-02-14 18:03:50,69.41666666666667
GMMN,LFPO,B788,RAM,2022-02-27 11:33:50,2022-02-27 13:54:45,140.91666666666666
GMMN,EBBR,A320,MAC,2022-02-24 13:25:05,2022-02-24 16:10:50,165.75
GMMN,LFBO,B738,RAM,2022-02-28 07:38:50,2022-02-28 09:46:20,127.5
GMMN,LFBO,E190,RAM,2022-02-07 08:10:30,2022-02-07 10:15:55,125.41666666666667
GMMN,LFBD,B738,RAM,2022-02-13 07:41:10,2022-02-13 09:53:45,132.58333333333334
GMMN,LTBA,B77W,THY,2022-02-27 15:31:05,2022-02-27 19:27:35,236.5
GMME,GMMN,E190,RAM,2022-02-23 08:39:35,2022-02-23 09:03:25,23.833333333333332
GMMN,LIPZ,B738,RAM,2022-02-19 12:07:00,2022-02-19 14:43:45,156.75
GMME,LFPO,B738,JAF,2022-02-27 14:11:10,2022-02-27 16:39:15,148.08333333333334
GMMN,LIMC,B738,RAM,2022-02-20 11:41:00,2022-02-20 14:28:30,167.5
GMMN,LFPG,A320,AFR,2022-02-15 07:11:05,2022-02-15 10:09:15,178.16666666666666
GMME,LFPO,B738,RAM,2022-02-21 11:33:15,2022-02-21 14:28:35,175.33333333333334
GMMN,LEMD,A319,IBE,2022-02-25 13:32:15,2022-02-25 14:44:35,72.33333333333333
GMMN,LFPG,A319,AFR,2022-02-19 18:22:05,2022-02-19 21:22:05,180.0
GMMN,LPPT,E195,TAP,2022-02-23 10:11:35,2022-02-23 11:21:05,69.5
GMMN,LTFJ,A320,MAC,2022-02-21 15:56:40,2022-02-21 20:31:30,274.8333333333333
GMMN,LFPG,A320,AFR,2022-02-09 15:56:45,2022-02-09 18:35:10,158.41666666666666
GMMN,EBBR,B763,RAM,2022-02-06 13:00:25,2022-02-06 16:16:30,196.08333333333334
GMMN,LLBG,B738,ELY,2022-02-19 22:06:30,2022-02-20 02:54:55,288.4166666666667
GMMN,LIRF,B738,RAM,2022-02-21 12:41:50,2022-02-21 15:32:10,170.33333333333334
GMMN,LFPO,B738,RAM,2022-02-22 07:20:15,2022-02-22 10:00:05,159.83333333333334
GMMN,LFPG,A320,AFR,2022-02-18 19:14:00,2022-02-18 21:51:20,157.33333333333334
GMMN,LIPZ,B738,RAM,2022-02-17 12:09:40,2022-02-17 15:14:35,184.91666666666666
GMME,EBCI,B738,RYR,2022-02-08 19:00:10,2022-02-08 21:53:00,172.83333333333334
GMMN,LFRN,A320,MAC,2022-02-28 13:54:45,2022-02-28 16:18:10,143.41666666666666
GMMN,LIMF,B738,RAM,2022-02-15 12:53:50,2022-02-15 15:33:35,159.75
GMMN,LFMN,B738,RAM,2022-02-14 13:30:10,2022-02-14 15:42:25,132.25
GMMN,LFPG,A320,AFR,2022-02-22 10:20:50,2022-02-22 13:13:00,172.16666666666666
GMMN,UKBB,B788,RAM,2022-02-15 07:23:40,2022-02-15 11:41:05,257.4166666666667
GMMN,LFPO,B738,TVF,2022-02-13 18:53:55,2022-02-13 21:32:15,158.33333333333334
GMMN,GMME,E190,RAM,2022-02-17 05:41:20,2022-02-17 06:07:10,25.833333333333332
GMMN,LFPG,A319,AFR,2022-02-25 12:43:30,2022-02-25 15:34:10,170.66666666666666
GMMN,LFMN,E190,RAM,2022-02-17 13:50:55,2022-02-17 16:17:15,146.33333333333334
GMMN,LIRP,A320,MAC,2022-02-08 13:57:05,2022-02-08 16:42:25,165.33333333333334
GMMN,LFLY,A320,MAC,2022-02-20 04:52:35,2022-02-20 07:24:15,151.66666666666666
GMMN,LFPO,B738,RAM,2022-02-17 17:34:15,2022-02-17 20:14:05,159.83333333333334
GMMN,LPAR,E190,TAP,2022-02-12 15:46:05,2022-02-12 16:53:40,67.58333333333333
GMMN,LFRN,A320,MAC,2022-02-21 13:53:45,2022-02-21 16:29:25,155.66666666666666
GMMN,EGKK,B738,RAM,2022-02-09 11:05:50,2022-02-09 13:44:15,158.41666666666666
GMMN,EGLL,B738,RAM,2022-02-20 12:43:10,2022-02-20 15:46:15,183.08333333333334
GMMN,LIMA,B738,RAM,2022-02-22 12:54:40,2022-02-22 15:34:15,159.58333333333334
GMMN,LFPO,B738,RAM,2022-02-21 07:32:10,2022-02-21 10:34:50,182.66666666666666
GMMN,LFBD,B738,RAM,2022-02-09 15:03:10,2022-02-09 16:59:55,116.75
GMMN,LSGG,B738,RAM,2022-02-18 12:13:40,2022-02-18 14:55:20,161.66666666666666
GMMN,LFXA,B738,RAM,2022-02-13 14:13:05,2022-02-13 16:40:55,147.83333333333334
GMMN,LFPG,B738,RAM,2022-02-03 14:41:15,2022-02-03 17:18:50,157.58333333333334
GMMN,LFPO,B738,RAM,2022-02-28 13:26:30,2022-02-28 16:07:00,160.5
GMMN,LSGG,E190,RAM,2022-02-27 10:00:50,2022-02-27 12:32:05,151.25
GMMN,EDDF,B738,RAM,2022-02-11 12:10:05,2022-02-11 15:32:55,202.83333333333334
GMMN,LEMD,E190,RAM,2022-02-12 09:22:10,2022-02-12 10:40:50,78.66666666666667
GMME,LEMD,E190,RAM,2022-02-08 06:17:25,2022-02-08 07:26:50,69.41666666666667
GMMN,LIRF,B738,RAM,2022-02-27 11:39:50,2022-02-27 14:10:25,150.58333333333334
GMMN,LFPG,B788,RAM,2022-02-19 12:21:30,2022-02-19 14:48:25,146.91666666666666
GMMN,LFPG,B738,RAM,2022-02-09 12:44:45,2022-02-09 15:22:10,157.41666666666666
GMMN,LFPG,B738,RAM,2022-02-13 12:42:10,2022-02-13 15:26:20,164.16666666666666
GMMN,LFPG,A320,AFR,2022-02-09 18:29:10,2022-02-09 21:09:55,160.75
GMMN,LEMD,E190,RAM,2022-02-13 15:30:30,2022-02-13 16:59:55,89.41666666666667
GMMN,EGKK,B738,RAM,2022-02-17 11:26:10,2022-02-17 14:12:15,166.08333333333334
GMMN,LFPG,A320,AFR,2022-02-03 15:45:50,2022-02-03 18:26:10,160.33333333333334
GMMN,EBBR,A306,BCS,2022-02-27 08:18:50,2022-02-27 11:19:05,180.25
GMMN,LIPE,A320,MAC,2022-02-23 18:53:20,2022-02-23 21:29:10,155.83333333333334
GMMN,LFPG,A320,AFR,2022-02-01 15:53:00,2022-02-01 18:49:15,176.25
GMMN,LEMD,CRJX,ANE,2022-02-13 13:10:50,2022-02-13 14:38:20,87.5
GMME,LFPO,B738,RAM,2022-02-12 10:20:05,2022-02-12 12:49:00,148.91666666666666
GMMN,LTFM,B77W,THY,2022-02-12 15:32:10,2022-02-12 19:41:50,249.66666666666666
GMMN,LFPG,B752,BCS,2022-02-01 17:44:30,2022-02-01 20:41:35,177.08333333333334
GMMN,EGKK,B738,RAM,2022-02-20 11:12:40,2022-02-20 14:10:15,177.58333333333334
GMME,LFPG,A319,AFR,2022-02-16 05:53:00,2022-02-16 08:59:55,186.91666666666666
GMMN,EBBR,B738,RAM,2022-02-21 11:50:40,2022-02-21 15:17:45,207.08333333333334
GMMN,LFPG,A320,AFR,2022-02-15 10:45:15,2022-02-15 13:44:50,179.58333333333334
GMMN,LIMC,B738,RAM,2022-02-05 15:03:15,2022-02-05 17:45:30,162.25
GMMN,LFPO,B738,JAF,2022-02-26 05:33:00,2022-02-26 08:04:45,151.75
GMMN,LIMC,B738,RAM,2022-02-27 11:37:00,2022-02-27 14:19:30,162.5
GMMN,LSGG,B738,RAM,2022-02-16 12:09:25,2022-02-16 15:11:40,182.25
GMMN,LIME,A320,MAC,2022-02-13 06:43:15,2022-02-13 09:38:25,175.16666666666666
GMMN,LFPB,A320,AFR,2022-02-26 18:51:05,2022-02-26 21:27:00,155.91666666666666
GMMN,LFPO,B738,TVF,2022-02-20 18:23:20,2022-02-20 21:15:15,171.91666666666666
GMMN,LFPO,B788,RAM,2022-02-18 13:25:00,2022-02-18 15:44:25,139.41666666666666
GMMN,LFPO,B738,RAM,2022-02-18 07:51:10,2022-02-18 10:27:50,156.66666666666666
GMMN,EGLL,B738,RAM,2022-02-12 12:44:50,2022-02-12 15:44:00,179.16666666666666
GMMN,EGKK,B738,RAM,2022-02-21 11:13:55,2022-02-21 14:32:10,198.25
GMMN,LFPG,B752,BCS,2022-02-10 18:00:10,2022-02-10 20:42:50,162.66666666666666
GMMN,LPPT,A319,TAP,2022-02-24 16:08:55,2022-02-24 17:08:40,59.75
GMMN,LPPT,E190,TAP,2022-02-27 11:48:00,2022-02-27 12:52:55,64.91666666666667
GMMN,LFML,E190,RAM,2022-02-21 14:40:35,2022-02-21 17:14:55,154.33333333333334
